name,datetime (utc timezone),followed
wee.bnk48official,2018-05-05 19:00:03,34957
myyu.bnk48official,2018-05-05 19:00:03,33914
niky.bnk48office,2018-05-05 19:00:03,33531
phukkhom.bnk48office,2018-05-05 19:00:03,33485
kheng.bnk48official,2018-05-05 19:00:03,33264
gygee.bnk48official,2018-05-05 19:00:03,32165
fifa.bnk48official,2018-05-05 19:00:03,31545
new.bnk48official,2018-05-05 19:00:03,30410
view.bnk48official,2018-05-05 19:00:03,30295
stang.bnk48office,2018-05-05 19:00:03,30239
minmin.bnk48office,2018-05-05 19:00:03,30192
khamin.bnk48official,2018-05-05 19:00:03,29788
maira.bnk48official,2018-05-05 19:00:03,29601
natherine.bnk48official,2018-05-05 19:00:03,29336
faii.bnk48official,2018-05-05 19:00:03,28043
oom.bnk48official,2018-05-05 19:00:03,27321
nine.bnk48official,2018-05-05 19:00:03,25839
pun.bnk48official,2018-05-05 18:00:03,414487
cherprang.bnk48official,2018-05-05 18:00:03,359951
orn.bnk48official,2018-05-05 18:00:03,267415
jennis.bnk48official,2018-05-05 18:00:03,245420
music.bnk48official,2018-05-05 18:00:03,237285
mobile.bnk48official,2018-05-05 18:00:03,231687
noey.bnk48office,2018-05-05 18:00:03,226314
kaimook.bnk48official,2018-05-05 18:00:03,211336
kaew.bnk48official,2018-05-05 18:00:03,190296
tarwaan.bnk48office,2018-05-05 18:00:03,169876
satchan.bnk48official,2018-05-05 18:00:03,165988
namneung.bnk48official,2018-05-05 18:00:03,156216
pupe.bnk48official,2018-05-05 18:00:03,147297
miori.bnk48official,2018-05-05 18:00:03,141849
namsai.bnk48official,2018-05-05 18:00:03,140630
jane.bnk48official,2018-05-05 18:00:03,136779
can.bnk48official,2018-05-05 18:00:03,132050
rinaizuta.bnk48official,2018-05-05 18:00:03,123927
jaa.bnk48official,2018-05-05 18:00:03,122163
korn.bnk48official,2018-05-05 18:00:03,117199
mind.bnk48official,2018-05-05 18:00:03,111929
maysa.bnk48official,2018-05-05 18:00:03,111847
nink.bnk48official,2018-05-05 18:00:03,107108
kate.bnk48official,2018-05-05 18:00:03,99560
piam.bnk48office,2018-05-05 18:00:03,99110
jib.bnk48office,2018-05-05 18:00:03,93313
mewnich.bnk48official,2018-05-05 18:00:03,68198
june.bnk48office,2018-05-05 18:00:03,59077
fond.bnk48office,2018-05-05 18:00:03,58536
ratah.bnk48official,2018-05-05 18:00:03,46976
bamboo.bnk48office,2018-05-05 18:00:03,40139
cake.bnk48official,2018-05-05 18:00:03,39041
pakwan.bnk48office,2018-05-05 18:00:03,36519
aom.bnk48official,2018-05-05 18:00:03,35811
deenee.bnk48official,2018-05-05 18:00:03,35216
wee.bnk48official,2018-05-05 18:00:03,34959
panda.bnk48official,2018-05-05 18:00:03,34946
myyu.bnk48official,2018-05-05 18:00:03,33904
niky.bnk48office,2018-05-05 18:00:03,33533
phukkhom.bnk48office,2018-05-05 18:00:03,33470
kheng.bnk48official,2018-05-05 18:00:03,33264
gygee.bnk48official,2018-05-05 18:00:03,32160
fifa.bnk48official,2018-05-05 18:00:03,31521
new.bnk48official,2018-05-05 18:00:03,30402
view.bnk48official,2018-05-05 18:00:03,30288
stang.bnk48office,2018-05-05 18:00:03,30236
minmin.bnk48office,2018-05-05 18:00:03,30184
khamin.bnk48official,2018-05-05 18:00:03,29776
maira.bnk48official,2018-05-05 18:00:03,29592
natherine.bnk48official,2018-05-05 18:00:03,29333
faii.bnk48official,2018-05-05 18:00:03,28037
oom.bnk48official,2018-05-05 18:00:03,27314
nine.bnk48official,2018-05-05 18:00:03,25832
pun.bnk48official,2018-05-05 17:00:02,414343
cherprang.bnk48official,2018-05-05 17:00:02,359879
orn.bnk48official,2018-05-05 17:00:02,267307
jennis.bnk48official,2018-05-05 17:00:02,245307
music.bnk48official,2018-05-05 17:00:02,237207
mobile.bnk48official,2018-05-05 17:00:02,231579
noey.bnk48office,2018-05-05 17:00:02,226216
kaimook.bnk48official,2018-05-05 17:00:02,211250
kaew.bnk48official,2018-05-05 17:00:02,190228
tarwaan.bnk48office,2018-05-05 17:00:02,169811
satchan.bnk48official,2018-05-05 17:00:02,165934
namneung.bnk48official,2018-05-05 17:00:02,156113
pupe.bnk48official,2018-05-05 17:00:02,147237
miori.bnk48official,2018-05-05 17:00:02,141802
namsai.bnk48official,2018-05-05 17:00:02,140573
jane.bnk48official,2018-05-05 17:00:02,136665
can.bnk48official,2018-05-05 17:00:02,131978
rinaizuta.bnk48official,2018-05-05 17:00:02,123891
jaa.bnk48official,2018-05-05 17:00:02,122105
korn.bnk48official,2018-05-05 17:00:02,117147
mind.bnk48official,2018-05-05 17:00:02,111892
maysa.bnk48official,2018-05-05 17:00:02,111787
nink.bnk48official,2018-05-05 17:00:02,107067
kate.bnk48official,2018-05-05 17:00:02,99522
piam.bnk48office,2018-05-05 17:00:02,99065
jib.bnk48office,2018-05-05 17:00:02,93280
mewnich.bnk48official,2018-05-05 17:00:02,68147
june.bnk48office,2018-05-05 17:00:02,59039
fond.bnk48office,2018-05-05 17:00:02,58494
ratah.bnk48official,2018-05-05 17:00:02,46948
bamboo.bnk48office,2018-05-05 17:00:02,40113
cake.bnk48official,2018-05-05 17:00:02,38992
pakwan.bnk48office,2018-05-05 17:00:02,36498
aom.bnk48official,2018-05-05 17:00:02,35766
deenee.bnk48official,2018-05-05 17:00:02,35174
wee.bnk48official,2018-05-05 17:00:02,34950
panda.bnk48official,2018-05-05 17:00:02,34898
myyu.bnk48official,2018-05-05 17:00:02,33885
niky.bnk48office,2018-05-05 17:00:02,33524
phukkhom.bnk48office,2018-05-05 17:00:02,33453
kheng.bnk48official,2018-05-05 17:00:02,33254
gygee.bnk48official,2018-05-05 17:00:02,32141
fifa.bnk48official,2018-05-05 17:00:02,31488
new.bnk48official,2018-05-05 17:00:02,30381
view.bnk48official,2018-05-05 17:00:02,30276
stang.bnk48office,2018-05-05 17:00:02,30224
minmin.bnk48office,2018-05-05 17:00:02,30170
khamin.bnk48official,2018-05-05 17:00:02,29758
maira.bnk48official,2018-05-05 17:00:02,29574
natherine.bnk48official,2018-05-05 17:00:02,29324
faii.bnk48official,2018-05-05 17:00:02,28025
oom.bnk48official,2018-05-05 17:00:02,27295
nine.bnk48official,2018-05-05 17:00:02,25817
pun.bnk48official,2018-05-05 16:00:03,414204
cherprang.bnk48official,2018-05-05 16:00:03,359767
orn.bnk48official,2018-05-05 16:00:03,267176
jennis.bnk48official,2018-05-05 16:00:03,245187
music.bnk48official,2018-05-05 16:00:03,237119
mobile.bnk48official,2018-05-05 16:00:03,231483
noey.bnk48office,2018-05-05 16:00:03,226116
kaimook.bnk48official,2018-05-05 16:00:03,211155
kaew.bnk48official,2018-05-05 16:00:03,190148
tarwaan.bnk48office,2018-05-05 16:00:03,169747
satchan.bnk48official,2018-05-05 16:00:03,165874
namneung.bnk48official,2018-05-05 16:00:03,156021
pupe.bnk48official,2018-05-05 16:00:03,147167
miori.bnk48official,2018-05-05 16:00:03,141754
namsai.bnk48official,2018-05-05 16:00:03,140507
jane.bnk48official,2018-05-05 16:00:03,136593
can.bnk48official,2018-05-05 16:00:03,131893
rinaizuta.bnk48official,2018-05-05 16:00:03,123846
jaa.bnk48official,2018-05-05 16:00:03,122053
korn.bnk48official,2018-05-05 16:00:03,117096
mind.bnk48official,2018-05-05 16:00:03,111841
maysa.bnk48official,2018-05-05 16:00:03,111730
nink.bnk48official,2018-05-05 16:00:03,107019
kate.bnk48official,2018-05-05 16:00:03,99487
piam.bnk48office,2018-05-05 16:00:03,99025
jib.bnk48office,2018-05-05 16:00:03,93246
mewnich.bnk48official,2018-05-05 16:00:03,68072
june.bnk48office,2018-05-05 16:00:03,58989
fond.bnk48office,2018-05-05 16:00:03,58409
ratah.bnk48official,2018-05-05 16:00:03,46886
bamboo.bnk48office,2018-05-05 16:00:03,40080
cake.bnk48official,2018-05-05 16:00:03,38915
pakwan.bnk48office,2018-05-05 16:00:03,36476
aom.bnk48official,2018-05-05 16:00:03,35714
deenee.bnk48official,2018-05-05 16:00:03,35124
wee.bnk48official,2018-05-05 16:00:03,34922
panda.bnk48official,2018-05-05 16:00:03,34842
myyu.bnk48official,2018-05-05 16:00:03,33857
niky.bnk48office,2018-05-05 16:00:03,33502
phukkhom.bnk48office,2018-05-05 16:00:03,33418
kheng.bnk48official,2018-05-05 16:00:03,33229
gygee.bnk48official,2018-05-05 16:00:03,32119
fifa.bnk48official,2018-05-05 16:00:03,31449
new.bnk48official,2018-05-05 16:00:03,30355
view.bnk48official,2018-05-05 16:00:03,30262
stang.bnk48office,2018-05-05 16:00:03,30208
minmin.bnk48office,2018-05-05 16:00:03,30148
khamin.bnk48official,2018-05-05 16:00:03,29732
maira.bnk48official,2018-05-05 16:00:03,29548
natherine.bnk48official,2018-05-05 16:00:03,29309
faii.bnk48official,2018-05-05 16:00:03,27991
oom.bnk48official,2018-05-05 16:00:03,27275
nine.bnk48official,2018-05-05 16:00:03,25796
pun.bnk48official,2018-05-05 15:00:02,413996
cherprang.bnk48official,2018-05-05 15:00:02,359625
orn.bnk48official,2018-05-05 15:00:02,267006
jennis.bnk48official,2018-05-05 15:00:02,245044
music.bnk48official,2018-05-05 15:00:02,236982
mobile.bnk48official,2018-05-05 15:00:02,231337
noey.bnk48office,2018-05-05 15:00:02,225989
kaimook.bnk48official,2018-05-05 15:00:02,211011
kaew.bnk48official,2018-05-05 15:00:02,190029
tarwaan.bnk48office,2018-05-05 15:00:02,169635
satchan.bnk48official,2018-05-05 15:00:02,165774
namneung.bnk48official,2018-05-05 15:00:02,155861
pupe.bnk48official,2018-05-05 15:00:02,147061
miori.bnk48official,2018-05-05 15:00:02,141678
namsai.bnk48official,2018-05-05 15:00:02,140413
jane.bnk48official,2018-05-05 15:00:02,136494
can.bnk48official,2018-05-05 15:00:02,131750
rinaizuta.bnk48official,2018-05-05 15:00:02,123781
jaa.bnk48official,2018-05-05 15:00:02,121963
korn.bnk48official,2018-05-05 15:00:02,117013
mind.bnk48official,2018-05-05 15:00:02,111768
maysa.bnk48official,2018-05-05 15:00:02,111660
nink.bnk48official,2018-05-05 15:00:02,106951
kate.bnk48official,2018-05-05 15:00:02,99419
piam.bnk48office,2018-05-05 15:00:02,98947
jib.bnk48office,2018-05-05 15:00:02,93184
mewnich.bnk48official,2018-05-05 15:00:02,68000
june.bnk48office,2018-05-05 15:00:02,58958
fond.bnk48office,2018-05-05 15:00:02,58346
ratah.bnk48official,2018-05-05 15:00:02,46836
bamboo.bnk48office,2018-05-05 15:00:02,40043
cake.bnk48official,2018-05-05 15:00:02,38841
pakwan.bnk48office,2018-05-05 15:00:02,36447
aom.bnk48official,2018-05-05 15:00:02,35646
deenee.bnk48official,2018-05-05 15:00:02,35063
wee.bnk48official,2018-05-05 15:00:02,34900
panda.bnk48official,2018-05-05 15:00:02,34772
myyu.bnk48official,2018-05-05 15:00:02,33839
niky.bnk48office,2018-05-05 15:00:02,33487
phukkhom.bnk48office,2018-05-05 15:00:02,33401
kheng.bnk48official,2018-05-05 15:00:02,33219
gygee.bnk48official,2018-05-05 15:00:02,32101
fifa.bnk48official,2018-05-05 15:00:02,31387
new.bnk48official,2018-05-05 15:00:02,30331
view.bnk48official,2018-05-05 15:00:02,30255
stang.bnk48office,2018-05-05 15:00:02,30194
minmin.bnk48office,2018-05-05 15:00:02,30126
khamin.bnk48official,2018-05-05 15:00:02,29719
maira.bnk48official,2018-05-05 15:00:02,29528
natherine.bnk48official,2018-05-05 15:00:02,29294
faii.bnk48official,2018-05-05 15:00:02,27978
oom.bnk48official,2018-05-05 15:00:02,27259
nine.bnk48official,2018-05-05 15:00:02,25773
pun.bnk48official,2018-05-05 14:00:03,413778
cherprang.bnk48official,2018-05-05 14:00:03,359497
orn.bnk48official,2018-05-05 14:00:03,266836
jennis.bnk48official,2018-05-05 14:00:03,244898
music.bnk48official,2018-05-05 14:00:03,236854
mobile.bnk48official,2018-05-05 14:00:03,231183
noey.bnk48office,2018-05-05 14:00:03,225855
kaimook.bnk48official,2018-05-05 14:00:03,210878
kaew.bnk48official,2018-05-05 14:00:03,189929
tarwaan.bnk48office,2018-05-05 14:00:03,169528
satchan.bnk48official,2018-05-05 14:00:03,165673
namneung.bnk48official,2018-05-05 14:00:03,155681
pupe.bnk48official,2018-05-05 14:00:03,146960
miori.bnk48official,2018-05-05 14:00:03,141586
namsai.bnk48official,2018-05-05 14:00:03,140325
jane.bnk48official,2018-05-05 14:00:03,136376
can.bnk48official,2018-05-05 14:00:03,131640
rinaizuta.bnk48official,2018-05-05 14:00:03,123696
jaa.bnk48official,2018-05-05 14:00:03,121871
korn.bnk48official,2018-05-05 14:00:03,116926
mind.bnk48official,2018-05-05 14:00:03,111680
maysa.bnk48official,2018-05-05 14:00:03,111580
nink.bnk48official,2018-05-05 14:00:03,106872
kate.bnk48official,2018-05-05 14:00:03,99334
piam.bnk48office,2018-05-05 14:00:03,98882
jib.bnk48office,2018-05-05 14:00:03,93124
mewnich.bnk48official,2018-05-05 14:00:03,67899
june.bnk48office,2018-05-05 14:00:03,58899
fond.bnk48office,2018-05-05 14:00:03,58255
ratah.bnk48official,2018-05-05 14:00:03,46759
bamboo.bnk48office,2018-05-05 14:00:03,39997
cake.bnk48official,2018-05-05 14:00:03,38747
pakwan.bnk48office,2018-05-05 14:00:03,36407
aom.bnk48official,2018-05-05 14:00:03,35556
deenee.bnk48official,2018-05-05 14:00:03,34976
wee.bnk48official,2018-05-05 14:00:03,34873
panda.bnk48official,2018-05-05 14:00:03,34684
myyu.bnk48official,2018-05-05 14:00:03,33793
niky.bnk48office,2018-05-05 14:00:03,33450
phukkhom.bnk48office,2018-05-05 14:00:03,33353
kheng.bnk48official,2018-05-05 14:00:03,33187
gygee.bnk48official,2018-05-05 14:00:03,32068
fifa.bnk48official,2018-05-05 14:00:03,31300
new.bnk48official,2018-05-05 14:00:03,30291
view.bnk48official,2018-05-05 14:00:03,30227
stang.bnk48office,2018-05-05 14:00:03,30164
minmin.bnk48office,2018-05-05 14:00:03,30086
khamin.bnk48official,2018-05-05 14:00:03,29684
maira.bnk48official,2018-05-05 14:00:03,29494
natherine.bnk48official,2018-05-05 14:00:03,29262
faii.bnk48official,2018-05-05 14:00:03,27939
oom.bnk48official,2018-05-05 14:00:03,27215
nine.bnk48official,2018-05-05 14:00:03,25739
pun.bnk48official,2018-05-05 13:00:02,413614
cherprang.bnk48official,2018-05-05 13:00:02,359399
orn.bnk48official,2018-05-05 13:00:02,266668
jennis.bnk48official,2018-05-05 13:00:02,244770
music.bnk48official,2018-05-05 13:00:02,236745
mobile.bnk48official,2018-05-05 13:00:02,231053
noey.bnk48office,2018-05-05 13:00:02,225748
kaimook.bnk48official,2018-05-05 13:00:02,210749
kaew.bnk48official,2018-05-05 13:00:02,189819
tarwaan.bnk48office,2018-05-05 13:00:02,169427
satchan.bnk48official,2018-05-05 13:00:02,165585
namneung.bnk48official,2018-05-05 13:00:02,155583
pupe.bnk48official,2018-05-05 13:00:02,146873
miori.bnk48official,2018-05-05 13:00:02,141506
namsai.bnk48official,2018-05-05 13:00:02,140247
jane.bnk48official,2018-05-05 13:00:02,136285
can.bnk48official,2018-05-05 13:00:02,131576
rinaizuta.bnk48official,2018-05-05 13:00:02,123628
jaa.bnk48official,2018-05-05 13:00:02,121772
korn.bnk48official,2018-05-05 13:00:02,116852
mind.bnk48official,2018-05-05 13:00:02,111624
maysa.bnk48official,2018-05-05 13:00:02,111517
nink.bnk48official,2018-05-05 13:00:02,106808
kate.bnk48official,2018-05-05 13:00:02,99265
piam.bnk48office,2018-05-05 13:00:02,98816
jib.bnk48office,2018-05-05 13:00:02,93059
mewnich.bnk48official,2018-05-05 13:00:02,67810
june.bnk48office,2018-05-05 13:00:02,58847
fond.bnk48office,2018-05-05 13:00:02,58180
ratah.bnk48official,2018-05-05 13:00:02,46687
bamboo.bnk48office,2018-05-05 13:00:02,39954
cake.bnk48official,2018-05-05 13:00:02,38671
pakwan.bnk48office,2018-05-05 13:00:02,36371
aom.bnk48official,2018-05-05 13:00:02,35491
deenee.bnk48official,2018-05-05 13:00:02,34913
wee.bnk48official,2018-05-05 13:00:02,34847
panda.bnk48official,2018-05-05 13:00:02,34599
myyu.bnk48official,2018-05-05 13:00:02,33754
niky.bnk48office,2018-05-05 13:00:02,33419
phukkhom.bnk48office,2018-05-05 13:00:02,33315
kheng.bnk48official,2018-05-05 13:00:02,33170
gygee.bnk48official,2018-05-05 13:00:02,32042
fifa.bnk48official,2018-05-05 13:00:02,31241
new.bnk48official,2018-05-05 13:00:02,30259
view.bnk48official,2018-05-05 13:00:02,30197
stang.bnk48office,2018-05-05 13:00:02,30142
minmin.bnk48office,2018-05-05 13:00:02,30059
khamin.bnk48official,2018-05-05 13:00:02,29658
maira.bnk48official,2018-05-05 13:00:02,29465
natherine.bnk48official,2018-05-05 13:00:02,29239
faii.bnk48official,2018-05-05 13:00:02,27910
oom.bnk48official,2018-05-05 13:00:02,27186
nine.bnk48official,2018-05-05 13:00:02,25714
pun.bnk48official,2018-05-05 12:00:02,413431
cherprang.bnk48official,2018-05-05 12:00:02,359279
orn.bnk48official,2018-05-05 12:00:02,266515
jennis.bnk48official,2018-05-05 12:00:02,244637
music.bnk48official,2018-05-05 12:00:02,236619
mobile.bnk48official,2018-05-05 12:00:02,230937
noey.bnk48office,2018-05-05 12:00:02,225637
kaimook.bnk48official,2018-05-05 12:00:02,210636
kaew.bnk48official,2018-05-05 12:00:02,189730
tarwaan.bnk48office,2018-05-05 12:00:02,169336
satchan.bnk48official,2018-05-05 12:00:02,165490
namneung.bnk48official,2018-05-05 12:00:02,155500
pupe.bnk48official,2018-05-05 12:00:02,146786
miori.bnk48official,2018-05-05 12:00:02,141442
namsai.bnk48official,2018-05-05 12:00:02,140168
jane.bnk48official,2018-05-05 12:00:02,136190
can.bnk48official,2018-05-05 12:00:02,131499
rinaizuta.bnk48official,2018-05-05 12:00:02,123567
jaa.bnk48official,2018-05-05 12:00:02,121699
korn.bnk48official,2018-05-05 12:00:02,116790
mind.bnk48official,2018-05-05 12:00:02,111562
maysa.bnk48official,2018-05-05 12:00:02,111452
nink.bnk48official,2018-05-05 12:00:02,106748
kate.bnk48official,2018-05-05 12:00:02,99200
piam.bnk48office,2018-05-05 12:00:02,98760
jib.bnk48office,2018-05-05 12:00:02,93004
mewnich.bnk48official,2018-05-05 12:00:02,67719
june.bnk48office,2018-05-05 12:00:02,58789
fond.bnk48office,2018-05-05 12:00:02,58103
ratah.bnk48official,2018-05-05 12:00:02,46623
bamboo.bnk48office,2018-05-05 12:00:02,39909
cake.bnk48official,2018-05-05 12:00:02,38580
pakwan.bnk48office,2018-05-05 12:00:02,36331
aom.bnk48official,2018-05-05 12:00:02,35412
deenee.bnk48official,2018-05-05 12:00:02,34844
wee.bnk48official,2018-05-05 12:00:02,34821
panda.bnk48official,2018-05-05 12:00:02,34516
myyu.bnk48official,2018-05-05 12:00:02,33720
niky.bnk48office,2018-05-05 12:00:02,33384
phukkhom.bnk48office,2018-05-05 12:00:02,33287
kheng.bnk48official,2018-05-05 12:00:02,33141
gygee.bnk48official,2018-05-05 12:00:02,32001
fifa.bnk48official,2018-05-05 12:00:02,31181
new.bnk48official,2018-05-05 12:00:02,30232
view.bnk48official,2018-05-05 12:00:02,30164
stang.bnk48office,2018-05-05 12:00:02,30109
minmin.bnk48office,2018-05-05 12:00:02,30015
khamin.bnk48official,2018-05-05 12:00:02,29623
maira.bnk48official,2018-05-05 12:00:02,29434
natherine.bnk48official,2018-05-05 12:00:02,29210
faii.bnk48official,2018-05-05 12:00:02,27875
oom.bnk48official,2018-05-05 12:00:02,27152
nine.bnk48official,2018-05-05 12:00:02,25691
pun.bnk48official,2018-05-05 11:00:02,413294
cherprang.bnk48official,2018-05-05 11:00:02,359187
orn.bnk48official,2018-05-05 11:00:02,266391
jennis.bnk48official,2018-05-05 11:00:02,244541
music.bnk48official,2018-05-05 11:00:02,236525
mobile.bnk48official,2018-05-05 11:00:02,230834
noey.bnk48office,2018-05-05 11:00:02,225557
kaimook.bnk48official,2018-05-05 11:00:02,210537
kaew.bnk48official,2018-05-05 11:00:02,189653
tarwaan.bnk48office,2018-05-05 11:00:02,169264
satchan.bnk48official,2018-05-05 11:00:02,165409
namneung.bnk48official,2018-05-05 11:00:02,155421
pupe.bnk48official,2018-05-05 11:00:02,146706
miori.bnk48official,2018-05-05 11:00:02,141379
namsai.bnk48official,2018-05-05 11:00:02,140088
jane.bnk48official,2018-05-05 11:00:02,136084
can.bnk48official,2018-05-05 11:00:02,131432
rinaizuta.bnk48official,2018-05-05 11:00:02,123521
jaa.bnk48official,2018-05-05 11:00:02,121637
korn.bnk48official,2018-05-05 11:00:02,116735
mind.bnk48official,2018-05-05 11:00:02,111508
maysa.bnk48official,2018-05-05 11:00:02,111389
nink.bnk48official,2018-05-05 11:00:02,106699
kate.bnk48official,2018-05-05 11:00:02,99152
piam.bnk48office,2018-05-05 11:00:02,98710
jib.bnk48office,2018-05-05 11:00:02,92951
mewnich.bnk48official,2018-05-05 11:00:02,67643
june.bnk48office,2018-05-05 11:00:02,58739
fond.bnk48office,2018-05-05 11:00:02,58027
ratah.bnk48official,2018-05-05 11:00:02,46587
bamboo.bnk48office,2018-05-05 11:00:02,39869
cake.bnk48official,2018-05-05 11:00:02,38506
pakwan.bnk48office,2018-05-05 11:00:02,36285
aom.bnk48official,2018-05-05 11:00:02,35341
wee.bnk48official,2018-05-05 11:00:02,34789
deenee.bnk48official,2018-05-05 11:00:02,34775
panda.bnk48official,2018-05-05 11:00:02,34447
myyu.bnk48official,2018-05-05 11:00:02,33694
niky.bnk48office,2018-05-05 11:00:02,33356
phukkhom.bnk48office,2018-05-05 11:00:02,33254
kheng.bnk48official,2018-05-05 11:00:02,33124
gygee.bnk48official,2018-05-05 11:00:02,31969
fifa.bnk48official,2018-05-05 11:00:02,31118
new.bnk48official,2018-05-05 11:00:02,30196
view.bnk48official,2018-05-05 11:00:02,30142
stang.bnk48office,2018-05-05 11:00:02,30080
minmin.bnk48office,2018-05-05 11:00:02,29983
