name,datetime (utc timezone),fan_count
bnk48official.noey,2018-05-16 06:00:03,204138
bnk48official.jennis,2018-05-16 06:00:03,199947
bnk48official.music,2018-05-16 06:00:03,194511
bnk48official.kaimook,2018-05-16 06:00:03,190833
bnk48official.mobile,2018-05-16 06:00:03,190150
bnk48official.kaew,2018-05-16 06:00:03,151809
bnk48official.jan,2018-05-16 06:00:03,131935
bnk48official.satchan,2018-05-16 06:00:03,122599
bnk48official.tarwaan,2018-05-16 06:00:03,120152
bnk48official.namneung,2018-05-16 06:00:03,118512
bnk48official.pupe,2018-05-16 06:00:03,111229
bnk48official.can,2018-05-16 06:00:03,102793
bnk48official.namsai,2018-05-16 06:00:03,93636
bnk48official.miori,2018-05-16 06:00:03,82805
bnk48official.mewnich,2018-05-16 06:00:03,74604
bnk48official.jane,2018-05-16 06:00:03,72148
bnk48official.korn,2018-05-16 06:00:03,69463
bnk48official.mind,2018-05-16 06:00:03,66417
bnk48official.maysa,2018-05-16 06:00:03,65830
bnk48official.nink,2018-05-16 06:00:03,60750
bnk48official.jaa,2018-05-16 06:00:03,56949
bnk48official.piam,2018-05-16 06:00:03,56022
bnk48official.izutarina,2018-05-16 06:00:03,51839
bnk48official.jib,2018-05-16 06:00:03,44796
bnk48official.fond,2018-05-16 06:00:03,41058
bnk48official.kate,2018-05-16 06:00:03,38793
bnk48official.ratah,2018-05-16 06:00:03,35194
bnk48official.june,2018-05-16 06:00:03,31427
bnk48official.bamboo,2018-05-16 06:00:03,19952
bnk48official.cake,2018-05-16 06:00:03,17608
bnk48official.panda,2018-05-16 06:00:03,16512
bnk48official.phukkhom,2018-05-16 06:00:03,13559
bnk48official.wee,2018-05-16 06:00:03,13321
bnk48official.kheng,2018-05-16 06:00:03,12367
pakwan.bnk48official,2018-05-16 06:00:03,11149
bnk48official.new,2018-05-16 06:00:03,10893
bnk48official.niky,2018-05-16 06:00:03,10649
bnk48official.faii,2018-05-16 06:00:03,10555
bnk48official.aom,2018-05-16 06:00:03,10130
bnk48official.oom,2018-05-16 06:00:03,10119
bnk48official.view,2018-05-16 06:00:03,10106
bnk48official.natherine,2018-05-16 06:00:03,8863
bnk48official.minmin,2018-05-16 06:00:03,8835
bnk48official.deenee,2018-05-16 06:00:03,8578
bnk48official.khamin,2018-05-16 06:00:03,8226
bnk48official.maira,2018-05-16 06:00:03,7718
bnk48official.myyu,2018-05-16 06:00:03,7365
bnk48official.gygee,2018-05-16 06:00:03,7233
bnk48official.nine,2018-05-16 06:00:03,5257
bnk48official.stang,2018-05-16 06:00:03,4479
bnk48official.fifa,2018-05-16 06:00:03,4222
bnk48official.pun,2018-05-16 05:00:02,443216
bnk48official.cherprang,2018-05-16 05:00:02,400633
bnk48official.orn,2018-05-16 05:00:02,253417
bnk48official.noey,2018-05-16 05:00:02,204108
bnk48official.jennis,2018-05-16 05:00:02,199928
bnk48official.music,2018-05-16 05:00:02,194478
bnk48official.kaimook,2018-05-16 05:00:02,190810
bnk48official.mobile,2018-05-16 05:00:02,190122
bnk48official.kaew,2018-05-16 05:00:02,151772
bnk48official.jan,2018-05-16 05:00:02,131924
bnk48official.satchan,2018-05-16 05:00:02,122584
bnk48official.tarwaan,2018-05-16 05:00:02,120129
bnk48official.namneung,2018-05-16 05:00:02,118497
bnk48official.pupe,2018-05-16 05:00:02,111218
bnk48official.can,2018-05-16 05:00:02,102786
bnk48official.namsai,2018-05-16 05:00:02,93628
bnk48official.miori,2018-05-16 05:00:02,82797
bnk48official.mewnich,2018-05-16 05:00:02,74585
bnk48official.jane,2018-05-16 05:00:02,72132
bnk48official.korn,2018-05-16 05:00:02,69455
bnk48official.mind,2018-05-16 05:00:02,66407
bnk48official.maysa,2018-05-16 05:00:02,65824
bnk48official.nink,2018-05-16 05:00:02,60747
bnk48official.jaa,2018-05-16 05:00:02,56941
bnk48official.piam,2018-05-16 05:00:02,56016
bnk48official.izutarina,2018-05-16 05:00:02,51834
bnk48official.jib,2018-05-16 05:00:02,44793
bnk48official.fond,2018-05-16 05:00:02,41046
bnk48official.kate,2018-05-16 05:00:02,38787
bnk48official.ratah,2018-05-16 05:00:02,35170
bnk48official.june,2018-05-16 05:00:02,31415
bnk48official.bamboo,2018-05-16 05:00:02,19934
bnk48official.cake,2018-05-16 05:00:02,17602
bnk48official.panda,2018-05-16 05:00:02,16509
bnk48official.phukkhom,2018-05-16 05:00:02,13554
bnk48official.wee,2018-05-16 05:00:02,13316
bnk48official.kheng,2018-05-16 05:00:02,12363
pakwan.bnk48official,2018-05-16 05:00:02,11146
bnk48official.new,2018-05-16 05:00:02,10888
bnk48official.niky,2018-05-16 05:00:02,10639
bnk48official.faii,2018-05-16 05:00:02,10546
bnk48official.aom,2018-05-16 05:00:02,10127
bnk48official.oom,2018-05-16 05:00:02,10118
bnk48official.view,2018-05-16 05:00:02,10102
bnk48official.natherine,2018-05-16 05:00:02,8854
bnk48official.minmin,2018-05-16 05:00:02,8831
bnk48official.deenee,2018-05-16 05:00:02,8570
bnk48official.khamin,2018-05-16 05:00:02,8224
bnk48official.maira,2018-05-16 05:00:02,7703
bnk48official.myyu,2018-05-16 05:00:02,7364
bnk48official.gygee,2018-05-16 05:00:02,7227
bnk48official.nine,2018-05-16 05:00:02,5250
bnk48official.stang,2018-05-16 05:00:02,4476
bnk48official.fifa,2018-05-16 05:00:02,4221
bnk48official.pun,2018-05-16 04:00:03,443192
bnk48official.cherprang,2018-05-16 04:00:03,400603
bnk48official.orn,2018-05-16 04:00:03,253375
bnk48official.noey,2018-05-16 04:00:03,204081
bnk48official.jennis,2018-05-16 04:00:03,199907
bnk48official.music,2018-05-16 04:00:03,194451
bnk48official.kaimook,2018-05-16 04:00:03,190783
bnk48official.mobile,2018-05-16 04:00:03,190090
bnk48official.kaew,2018-05-16 04:00:03,151743
bnk48official.jan,2018-05-16 04:00:03,131919
bnk48official.satchan,2018-05-16 04:00:03,122561
bnk48official.tarwaan,2018-05-16 04:00:03,120103
bnk48official.namneung,2018-05-16 04:00:03,118483
bnk48official.pupe,2018-05-16 04:00:03,111200
bnk48official.can,2018-05-16 04:00:03,102773
bnk48official.namsai,2018-05-16 04:00:03,93618
bnk48official.miori,2018-05-16 04:00:03,82786
bnk48official.mewnich,2018-05-16 04:00:03,74572
bnk48official.jane,2018-05-16 04:00:03,72115
bnk48official.korn,2018-05-16 04:00:03,69437
bnk48official.mind,2018-05-16 04:00:03,66395
bnk48official.maysa,2018-05-16 04:00:03,65809
bnk48official.nink,2018-05-16 04:00:03,60740
bnk48official.jaa,2018-05-16 04:00:03,56931
bnk48official.piam,2018-05-16 04:00:03,56006
bnk48official.izutarina,2018-05-16 04:00:03,51821
bnk48official.jib,2018-05-16 04:00:03,44783
bnk48official.fond,2018-05-16 04:00:03,41034
bnk48official.kate,2018-05-16 04:00:03,38779
bnk48official.ratah,2018-05-16 04:00:03,35148
bnk48official.june,2018-05-16 04:00:03,31404
bnk48official.bamboo,2018-05-16 04:00:03,19919
bnk48official.cake,2018-05-16 04:00:03,17600
bnk48official.panda,2018-05-16 04:00:03,16505
bnk48official.phukkhom,2018-05-16 04:00:03,13541
bnk48official.wee,2018-05-16 04:00:03,13307
bnk48official.kheng,2018-05-16 04:00:03,12357
pakwan.bnk48official,2018-05-16 04:00:03,11138
bnk48official.new,2018-05-16 04:00:03,10883
bnk48official.niky,2018-05-16 04:00:03,10630
bnk48official.faii,2018-05-16 04:00:03,10539
bnk48official.aom,2018-05-16 04:00:03,10122
bnk48official.oom,2018-05-16 04:00:03,10114
bnk48official.view,2018-05-16 04:00:03,10099
bnk48official.natherine,2018-05-16 04:00:03,8847
bnk48official.minmin,2018-05-16 04:00:03,8827
bnk48official.deenee,2018-05-16 04:00:03,8562
bnk48official.khamin,2018-05-16 04:00:03,8224
bnk48official.maira,2018-05-16 04:00:03,7692
bnk48official.myyu,2018-05-16 04:00:03,7360
bnk48official.gygee,2018-05-16 04:00:03,7223
bnk48official.nine,2018-05-16 04:00:03,5244
bnk48official.stang,2018-05-16 04:00:03,4473
bnk48official.fifa,2018-05-16 04:00:03,4220
bnk48official.pun,2018-05-16 03:00:02,443152
bnk48official.cherprang,2018-05-16 03:00:02,400568
bnk48official.orn,2018-05-16 03:00:02,253336
bnk48official.noey,2018-05-16 03:00:02,204057
bnk48official.jennis,2018-05-16 03:00:02,199893
bnk48official.music,2018-05-16 03:00:02,194430
bnk48official.kaimook,2018-05-16 03:00:02,190767
bnk48official.mobile,2018-05-16 03:00:02,190068
bnk48official.kaew,2018-05-16 03:00:02,151696
bnk48official.jan,2018-05-16 03:00:02,131906
bnk48official.satchan,2018-05-16 03:00:02,122544
bnk48official.tarwaan,2018-05-16 03:00:02,120073
bnk48official.namneung,2018-05-16 03:00:02,118465
bnk48official.pupe,2018-05-16 03:00:02,111193
bnk48official.can,2018-05-16 03:00:02,102766
bnk48official.namsai,2018-05-16 03:00:02,93609
bnk48official.miori,2018-05-16 03:00:02,82774
bnk48official.mewnich,2018-05-16 03:00:02,74545
bnk48official.jane,2018-05-16 03:00:02,72105
bnk48official.korn,2018-05-16 03:00:02,69423
bnk48official.mind,2018-05-16 03:00:02,66389
bnk48official.maysa,2018-05-16 03:00:02,65803
bnk48official.nink,2018-05-16 03:00:02,60736
bnk48official.jaa,2018-05-16 03:00:02,56923
bnk48official.piam,2018-05-16 03:00:02,56000
bnk48official.izutarina,2018-05-16 03:00:02,51814
bnk48official.jib,2018-05-16 03:00:02,44778
bnk48official.fond,2018-05-16 03:00:02,41018
bnk48official.kate,2018-05-16 03:00:02,38775
bnk48official.ratah,2018-05-16 03:00:02,35130
bnk48official.june,2018-05-16 03:00:02,31391
bnk48official.bamboo,2018-05-16 03:00:02,19913
bnk48official.cake,2018-05-16 03:00:02,17595
bnk48official.panda,2018-05-16 03:00:02,16503
bnk48official.phukkhom,2018-05-16 03:00:02,13533
bnk48official.wee,2018-05-16 03:00:02,13298
bnk48official.kheng,2018-05-16 03:00:02,12353
pakwan.bnk48official,2018-05-16 03:00:02,11136
bnk48official.new,2018-05-16 03:00:02,10878
bnk48official.niky,2018-05-16 03:00:02,10625
bnk48official.faii,2018-05-16 03:00:02,10526
bnk48official.aom,2018-05-16 03:00:02,10118
bnk48official.oom,2018-05-16 03:00:02,10110
bnk48official.view,2018-05-16 03:00:02,10098
bnk48official.natherine,2018-05-16 03:00:02,8840
bnk48official.minmin,2018-05-16 03:00:02,8822
bnk48official.deenee,2018-05-16 03:00:02,8561
bnk48official.khamin,2018-05-16 03:00:02,8222
bnk48official.maira,2018-05-16 03:00:02,7677
bnk48official.myyu,2018-05-16 03:00:02,7359
bnk48official.gygee,2018-05-16 03:00:02,7218
bnk48official.nine,2018-05-16 03:00:02,5243
bnk48official.stang,2018-05-16 03:00:02,4472
bnk48official.fifa,2018-05-16 03:00:02,4219
bnk48official.pun,2018-05-16 02:00:03,443128
bnk48official.cherprang,2018-05-16 02:00:03,400546
bnk48official.orn,2018-05-16 02:00:03,253313
bnk48official.noey,2018-05-16 02:00:03,204040
bnk48official.jennis,2018-05-16 02:00:03,199881
bnk48official.music,2018-05-16 02:00:03,194412
bnk48official.kaimook,2018-05-16 02:00:03,190755
bnk48official.mobile,2018-05-16 02:00:03,190054
bnk48official.kaew,2018-05-16 02:00:03,151668
bnk48official.jan,2018-05-16 02:00:03,131897
bnk48official.satchan,2018-05-16 02:00:03,122535
bnk48official.tarwaan,2018-05-16 02:00:03,120067
bnk48official.namneung,2018-05-16 02:00:03,118456
bnk48official.pupe,2018-05-16 02:00:03,111188
bnk48official.can,2018-05-16 02:00:03,102763
bnk48official.namsai,2018-05-16 02:00:03,93599
bnk48official.miori,2018-05-16 02:00:03,82774
bnk48official.mewnich,2018-05-16 02:00:03,74526
bnk48official.jane,2018-05-16 02:00:03,72094
bnk48official.korn,2018-05-16 02:00:03,69413
bnk48official.mind,2018-05-16 02:00:03,66384
bnk48official.maysa,2018-05-16 02:00:03,65799
bnk48official.nink,2018-05-16 02:00:03,60733
bnk48official.jaa,2018-05-16 02:00:03,56919
bnk48official.piam,2018-05-16 02:00:03,55996
bnk48official.izutarina,2018-05-16 02:00:03,51805
bnk48official.jib,2018-05-16 02:00:03,44774
bnk48official.fond,2018-05-16 02:00:03,41012
bnk48official.kate,2018-05-16 02:00:03,38772
bnk48official.ratah,2018-05-16 02:00:03,35113
bnk48official.june,2018-05-16 02:00:03,31379
bnk48official.bamboo,2018-05-16 02:00:03,19899
bnk48official.cake,2018-05-16 02:00:03,17590
bnk48official.panda,2018-05-16 02:00:03,16500
bnk48official.phukkhom,2018-05-16 02:00:03,13528
bnk48official.wee,2018-05-16 02:00:03,13287
bnk48official.kheng,2018-05-16 02:00:03,12350
pakwan.bnk48official,2018-05-16 02:00:03,11131
bnk48official.new,2018-05-16 02:00:03,10874
bnk48official.niky,2018-05-16 02:00:03,10620
bnk48official.faii,2018-05-16 02:00:03,10510
bnk48official.aom,2018-05-16 02:00:03,10113
bnk48official.oom,2018-05-16 02:00:03,10106
bnk48official.view,2018-05-16 02:00:03,10095
bnk48official.natherine,2018-05-16 02:00:03,8833
bnk48official.minmin,2018-05-16 02:00:03,8815
bnk48official.deenee,2018-05-16 02:00:03,8556
bnk48official.khamin,2018-05-16 02:00:03,8220
bnk48official.maira,2018-05-16 02:00:03,7657
bnk48official.myyu,2018-05-16 02:00:03,7356
bnk48official.gygee,2018-05-16 02:00:03,7214
bnk48official.nine,2018-05-16 02:00:03,5238
bnk48official.stang,2018-05-16 02:00:03,4469
bnk48official.fifa,2018-05-16 02:00:03,4216
bnk48official.pun,2018-05-16 01:00:02,443101
bnk48official.cherprang,2018-05-16 01:00:02,400524
bnk48official.orn,2018-05-16 01:00:02,253282
bnk48official.noey,2018-05-16 01:00:02,204015
bnk48official.jennis,2018-05-16 01:00:02,199870
bnk48official.music,2018-05-16 01:00:02,194394
bnk48official.kaimook,2018-05-16 01:00:02,190735
bnk48official.mobile,2018-05-16 01:00:02,190040
bnk48official.kaew,2018-05-16 01:00:02,151646
bnk48official.jan,2018-05-16 01:00:02,131886
bnk48official.satchan,2018-05-16 01:00:02,122530
bnk48official.tarwaan,2018-05-16 01:00:02,120061
bnk48official.namneung,2018-05-16 01:00:02,118443
bnk48official.pupe,2018-05-16 01:00:02,111182
bnk48official.can,2018-05-16 01:00:02,102761
bnk48official.namsai,2018-05-16 01:00:02,93595
bnk48official.miori,2018-05-16 01:00:02,82771
bnk48official.mewnich,2018-05-16 01:00:02,74509
bnk48official.jane,2018-05-16 01:00:02,72084
bnk48official.korn,2018-05-16 01:00:02,69407
bnk48official.mind,2018-05-16 01:00:02,66378
bnk48official.maysa,2018-05-16 01:00:02,65795
bnk48official.nink,2018-05-16 01:00:02,60730
bnk48official.jaa,2018-05-16 01:00:02,56918
bnk48official.piam,2018-05-16 01:00:02,55995
bnk48official.izutarina,2018-05-16 01:00:02,51801
bnk48official.jib,2018-05-16 01:00:02,44772
bnk48official.fond,2018-05-16 01:00:02,41003
bnk48official.kate,2018-05-16 01:00:02,38771
bnk48official.ratah,2018-05-16 01:00:02,35102
bnk48official.june,2018-05-16 01:00:02,31373
bnk48official.bamboo,2018-05-16 01:00:02,19890
bnk48official.cake,2018-05-16 01:00:02,17586
bnk48official.panda,2018-05-16 01:00:02,16495
bnk48official.phukkhom,2018-05-16 01:00:02,13525
bnk48official.wee,2018-05-16 01:00:02,13285
bnk48official.kheng,2018-05-16 01:00:02,12348
pakwan.bnk48official,2018-05-16 01:00:02,11127
bnk48official.new,2018-05-16 01:00:02,10866
bnk48official.niky,2018-05-16 01:00:02,10617
bnk48official.faii,2018-05-16 01:00:02,10506
bnk48official.aom,2018-05-16 01:00:02,10111
bnk48official.oom,2018-05-16 01:00:02,10103
bnk48official.view,2018-05-16 01:00:02,10091
bnk48official.natherine,2018-05-16 01:00:02,8819
bnk48official.minmin,2018-05-16 01:00:02,8812
bnk48official.deenee,2018-05-16 01:00:02,8554
bnk48official.khamin,2018-05-16 01:00:02,8217
bnk48official.maira,2018-05-16 01:00:02,7645
bnk48official.myyu,2018-05-16 01:00:02,7353
bnk48official.gygee,2018-05-16 01:00:02,7209
bnk48official.nine,2018-05-16 01:00:02,5235
bnk48official.stang,2018-05-16 01:00:02,4465
bnk48official.fifa,2018-05-16 01:00:02,4215
bnk48official.pun,2018-05-16 00:00:04,443069
bnk48official.cherprang,2018-05-16 00:00:04,400502
bnk48official.orn,2018-05-16 00:00:04,253236
bnk48official.noey,2018-05-16 00:00:04,203988
bnk48official.jennis,2018-05-16 00:00:04,199852
bnk48official.music,2018-05-16 00:00:04,194368
bnk48official.kaimook,2018-05-16 00:00:04,190711
bnk48official.mobile,2018-05-16 00:00:04,190011
bnk48official.kaew,2018-05-16 00:00:04,151596
bnk48official.jan,2018-05-16 00:00:04,131879
bnk48official.satchan,2018-05-16 00:00:04,122511
bnk48official.tarwaan,2018-05-16 00:00:04,120047
bnk48official.namneung,2018-05-16 00:00:04,118427
bnk48official.pupe,2018-05-16 00:00:04,111166
bnk48official.can,2018-05-16 00:00:04,102756
bnk48official.namsai,2018-05-16 00:00:04,93584
bnk48official.miori,2018-05-16 00:00:04,82764
bnk48official.mewnich,2018-05-16 00:00:04,74493
bnk48official.jane,2018-05-16 00:00:04,72061
bnk48official.korn,2018-05-16 00:00:04,69394
bnk48official.mind,2018-05-16 00:00:04,66367
bnk48official.maysa,2018-05-16 00:00:04,65787
bnk48official.nink,2018-05-16 00:00:04,60723
bnk48official.jaa,2018-05-16 00:00:04,56910
bnk48official.piam,2018-05-16 00:00:04,55986
bnk48official.izutarina,2018-05-16 00:00:04,51794
bnk48official.jib,2018-05-16 00:00:04,44765
bnk48official.fond,2018-05-16 00:00:04,40984
bnk48official.kate,2018-05-16 00:00:04,38766
bnk48official.ratah,2018-05-16 00:00:04,35078
bnk48official.june,2018-05-16 00:00:04,31356
bnk48official.bamboo,2018-05-16 00:00:04,19883
bnk48official.cake,2018-05-16 00:00:04,17580
bnk48official.panda,2018-05-16 00:00:04,16491
bnk48official.phukkhom,2018-05-16 00:00:04,13519
bnk48official.wee,2018-05-16 00:00:04,13278
bnk48official.kheng,2018-05-16 00:00:04,12346
pakwan.bnk48official,2018-05-16 00:00:04,11119
bnk48official.new,2018-05-16 00:00:04,10859
bnk48official.niky,2018-05-16 00:00:04,10611
bnk48official.faii,2018-05-16 00:00:04,10496
bnk48official.aom,2018-05-16 00:00:04,10105
bnk48official.oom,2018-05-16 00:00:04,10100
bnk48official.view,2018-05-16 00:00:04,10086
bnk48official.natherine,2018-05-16 00:00:04,8816
bnk48official.minmin,2018-05-16 00:00:04,8807
bnk48official.deenee,2018-05-16 00:00:04,8551
bnk48official.khamin,2018-05-16 00:00:04,8215
bnk48official.maira,2018-05-16 00:00:04,7632
bnk48official.myyu,2018-05-16 00:00:04,7348
bnk48official.gygee,2018-05-16 00:00:04,7205
bnk48official.nine,2018-05-16 00:00:04,5228
bnk48official.stang,2018-05-16 00:00:04,4461
bnk48official.fifa,2018-05-16 00:00:04,4211
bnk48official.pun,2018-05-15 23:00:03,443025
bnk48official.cherprang,2018-05-15 23:00:03,400476
bnk48official.orn,2018-05-15 23:00:03,253203
bnk48official.noey,2018-05-15 23:00:03,203961
bnk48official.jennis,2018-05-15 23:00:03,199832
bnk48official.music,2018-05-15 23:00:03,194346
bnk48official.kaimook,2018-05-15 23:00:03,190693
bnk48official.mobile,2018-05-15 23:00:03,189989
bnk48official.kaew,2018-05-15 23:00:03,151559
bnk48official.jan,2018-05-15 23:00:03,131876
bnk48official.satchan,2018-05-15 23:00:03,122496
bnk48official.tarwaan,2018-05-15 23:00:03,120031
bnk48official.namneung,2018-05-15 23:00:03,118410
bnk48official.pupe,2018-05-15 23:00:03,111157
bnk48official.can,2018-05-15 23:00:03,102751
bnk48official.namsai,2018-05-15 23:00:03,93575
bnk48official.miori,2018-05-15 23:00:03,82759
bnk48official.mewnich,2018-05-15 23:00:03,74468
bnk48official.jane,2018-05-15 23:00:03,72041
bnk48official.korn,2018-05-15 23:00:03,69388
bnk48official.mind,2018-05-15 23:00:03,66362
bnk48official.maysa,2018-05-15 23:00:03,65783
bnk48official.nink,2018-05-15 23:00:03,60719
bnk48official.jaa,2018-05-15 23:00:03,56906
bnk48official.piam,2018-05-15 23:00:03,55981
bnk48official.izutarina,2018-05-15 23:00:03,51787
bnk48official.jib,2018-05-15 23:00:03,44759
bnk48official.fond,2018-05-15 23:00:03,40963
bnk48official.kate,2018-05-15 23:00:03,38764
bnk48official.ratah,2018-05-15 23:00:03,35055
bnk48official.june,2018-05-15 23:00:03,31341
bnk48official.bamboo,2018-05-15 23:00:03,19867
bnk48official.cake,2018-05-15 23:00:03,17576
bnk48official.panda,2018-05-15 23:00:03,16487
bnk48official.phukkhom,2018-05-15 23:00:03,13512
bnk48official.wee,2018-05-15 23:00:03,13268
bnk48official.kheng,2018-05-15 23:00:03,12340
pakwan.bnk48official,2018-05-15 23:00:03,11110
bnk48official.new,2018-05-15 23:00:03,10851
bnk48official.niky,2018-05-15 23:00:03,10603
bnk48official.faii,2018-05-15 23:00:03,10481
bnk48official.aom,2018-05-15 23:00:03,10099
bnk48official.oom,2018-05-15 23:00:03,10095
bnk48official.view,2018-05-15 23:00:03,10079
bnk48official.natherine,2018-05-15 23:00:03,8804
bnk48official.minmin,2018-05-15 23:00:03,8802
bnk48official.deenee,2018-05-15 23:00:03,8547
bnk48official.khamin,2018-05-15 23:00:03,8215
bnk48official.maira,2018-05-15 23:00:03,7608
bnk48official.myyu,2018-05-15 23:00:03,7347
bnk48official.gygee,2018-05-15 23:00:03,7192
bnk48official.nine,2018-05-15 23:00:03,5225
bnk48official.stang,2018-05-15 23:00:03,4454
bnk48official.fifa,2018-05-15 23:00:03,4208
bnk48official.pun,2018-05-15 22:00:02,443013
bnk48official.cherprang,2018-05-15 22:00:02,400462
bnk48official.orn,2018-05-15 22:00:02,253191
